400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ycs_bypass,CoefR2Y,CoefG2Y,CoefB2Y,CoefR2Cb,CoefG2Cb,CoefB2Cb,CoefR2Cr,CoefG2Cr,CoefB2Cr,RGB2YCC_cb_offset,RGB2YCC_cr_offset,chro_mode,chro_y_th,chro_th,chro_cutoff_th1,chro_cutoff_th2,chro_a1,chro_a2,chro_lut1,chro_lut2,chro_lut3,chro_lut4,chro_lut5,chro_lut6,chro_lut7,chro_lut8,chro_lut9,chro_lut10,chro_lut11,chro_lut12,chro_lut13,chro_lut14,chro_lut15,lut_ycs_y_1,lut_ycs_y_2,lut_ycs_y_3,lut_ycs_y_4,lut_ycs_y_5,lut_ycs_y_6,lut_ycs_y_7,lut_ycs_y_8,lut_ycs_y_9,lut_ycs_y_10,lut_ycs_y_11,lut_ycs_y_12,lut_ycs_y_13,lut_ycs_y_14,lut_ycs_y_15,lut_ycs_y_16,lut_ycs_y_17,lut_ycs_y_18,lut_ycs_y_19,lut_ycs_y_20,lut_ycs_y_21,lut_ycs_y_22,lut_ycs_y_23,lut_ycs_y_24,lut_ycs_y_25,lut_ycs_y_26,lut_ycs_y_27,lut_ycs_y_28,lut_ycs_y_29,lut_ycs_y_30,lut_ycs_y_31,lut_ycs_y_32,lut_ycs_y_33,lut_ycs_c_1,lut_ycs_c_2,lut_ycs_c_3,lut_ycs_c_4,lut_ycs_c_5,lut_ycs_c_6,lut_ycs_c_7,lut_ycs_c_8,lut_ycs_c_9,lut_ycs_c_10,lut_ycs_c_11,lut_ycs_c_12,lut_ycs_c_13,lut_ycs_c_14,lut_ycs_c_15,lut_ycs_c_16,lut_ycs_c_17,tr_first_tile_width,tr_first_tile_height,out_line_offset,out_line_num,RawHsize,RawVsize,SrcHbase,SrcVbase,SrcHsize,SrcVsize,DestHsize,DestVsize
pattern_00358,0,2698,111,3076,1540,1805,2878,1993,3617,3408,237,112,0,82,8,8,9,230,30,14,1,2,6,14,5,11,10,15,8,15,15,3,15,12,40,23,1,59,36,29,34,52,50,9,16,33,38,7,45,55,2,38,14,40,58,30,25,12,41,26,23,46,47,12,53,29,32,7,5,55,37,58,57,44,10,43,1,45,37,33,5,27,62,27,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00359,0,3000,3014,877,2547,3391,1302,1391,1957,136,221,199,2,153,5,9,15,37,159,3,11,11,13,4,1,7,1,1,10,5,11,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00360,0,1796,1466,762,1772,2560,361,1549,3522,1473,57,19,1,11,14,10,12,126,92,3,4,0,9,15,7,6,13,0,13,10,4,7,12,6,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00361,1,2053,3533,647,1505,1726,1462,2609,1979,1230,117,115,1,149,7,1,9,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00362,0,3228,775,3460,331,65,1609,1782,3623,924,62,89,1,128,7,8,10,179,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00363,0,3731,3662,318,59,2150,2975,735,564,2681,191,14,1,59,3,2,5,76,136,1,14,14,7,11,9,4,12,15,6,11,3,12,10,13,51,54,19,48,35,48,9,56,27,32,25,64,17,54,5,58,43,27,55,7,25,55,50,39,60,11,43,0,20,21,43,25,51,1,20,3,39,42,18,51,17,41,64,47,63,36,17,49,43,10,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00364,0,2572,2225,2498,426,2983,4093,1047,1421,3719,127,170,1,255,15,5,1,157,97,10,15,6,1,2,0,15,4,7,6,10,15,8,1,12,0,10,56,42,14,59,46,38,18,16,62,39,60,34,1,58,16,25,53,62,29,63,56,50,45,25,62,56,57,20,6,22,32,64,59,15,7,7,59,47,26,9,35,34,58,17,36,46,54,63,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00365,1,651,1405,3883,2623,3166,3668,2262,3613,3875,62,49,2,63,4,1,2,106,95,2,6,0,6,5,13,6,10,14,5,3,3,2,6,6,9,2,55,49,1,38,12,54,5,34,54,9,34,51,1,7,33,6,6,39,4,0,29,38,60,11,40,23,8,5,25,18,44,21,37,26,11,2,42,63,45,38,37,60,14,6,5,47,42,47,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00366,0,1762,1742,3606,1441,936,594,933,3231,2972,250,150,1,217,10,12,9,126,254,3,13,6,4,6,2,0,2,8,7,13,1,1,11,6,13,51,20,61,1,44,60,13,64,56,22,58,46,9,19,42,4,32,46,48,53,59,38,30,64,39,4,62,9,63,46,14,62,17,47,17,7,24,18,37,30,6,56,47,51,12,16,5,12,17,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00367,0,3836,46,1532,564,1459,3907,937,4031,3688,170,247,1,1,13,6,7,237,57,13,13,3,5,12,8,14,5,14,15,8,5,4,7,4,41,17,61,48,26,16,54,51,25,11,42,6,26,8,10,57,47,22,41,8,62,9,57,57,25,31,47,2,60,18,20,4,37,12,17,3,2,10,23,49,4,4,47,14,59,9,47,63,10,29,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00368,0,332,920,3620,1765,1311,3233,899,3004,2764,214,192,2,130,9,12,11,95,152,13,9,3,12,2,11,14,2,14,11,3,12,4,2,14,7,3,0,42,22,64,48,39,48,26,52,11,39,54,55,15,35,8,17,6,1,30,38,48,15,25,11,44,48,54,49,48,41,0,26,22,0,1,62,3,50,24,17,30,49,48,61,64,34,19,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00369,1,2662,301,395,166,3828,1798,570,2666,4042,1,252,2,49,5,7,8,169,219,13,4,10,6,9,10,13,6,4,1,3,4,4,11,4,1,2,14,46,37,45,2,53,27,54,13,24,42,63,25,36,40,51,11,54,30,15,46,56,12,2,43,50,23,64,30,59,28,31,6,10,49,20,25,22,45,6,52,33,11,62,17,11,31,25,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00370,1,2019,1079,1562,3498,2904,1786,1099,281,1,202,38,1,127,3,5,15,196,38,12,5,1,6,9,4,0,11,6,1,2,12,2,3,10,22,50,21,0,13,54,9,18,42,43,55,36,18,48,19,13,59,21,64,38,29,57,51,40,0,54,34,50,43,62,8,61,0,26,27,21,45,44,35,45,42,10,59,34,2,0,52,10,47,19,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00371,1,61,136,2855,2794,491,664,3085,684,13,215,49,0,75,4,13,12,196,197,1,12,15,10,11,5,14,9,5,12,7,0,15,14,11,60,63,19,16,27,47,9,35,27,32,8,60,25,26,38,13,56,64,29,49,4,25,47,53,64,25,10,31,54,32,36,58,54,43,29,43,51,6,2,58,40,34,47,12,48,60,18,28,54,58,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00372,0,1734,1641,3413,3803,898,689,2012,787,2410,30,164,0,126,13,5,7,71,2,9,4,10,2,5,7,8,3,7,13,4,2,15,3,8,7,56,15,1,49,17,48,1,0,43,23,17,38,58,41,41,44,45,58,35,27,42,25,64,63,37,52,53,64,15,31,9,14,34,23,32,34,41,35,47,25,48,63,43,64,55,1,61,44,9,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00373,0,353,1947,1195,1975,2622,3478,2719,3081,498,164,255,2,160,2,5,2,102,82,3,0,9,1,5,7,12,7,13,11,0,11,10,6,0,19,55,40,59,63,20,34,16,17,15,3,14,33,51,12,29,25,21,26,41,27,52,61,15,39,2,11,29,59,25,22,2,61,11,53,13,52,63,36,37,2,38,58,31,5,41,49,19,17,14,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00374,1,2185,1638,2871,3453,3615,46,294,1585,211,205,82,2,79,15,3,12,1,94,12,5,1,3,13,3,10,5,1,9,11,4,6,6,14,24,45,25,43,30,39,4,32,19,11,19,47,58,35,41,62,44,40,17,51,49,55,39,7,4,59,24,58,58,58,46,7,19,0,60,24,62,1,58,41,40,25,49,61,37,44,22,51,31,11,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00375,1,3252,870,485,3110,2480,2121,3590,88,1741,44,143,2,192,10,11,6,55,61,5,15,0,8,11,6,13,13,0,5,4,14,4,9,7,41,10,61,32,36,64,38,11,49,54,39,35,56,6,29,47,11,26,44,26,27,38,24,16,52,26,42,46,6,40,24,38,34,45,63,50,40,39,62,4,41,10,43,0,25,36,23,60,17,18,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00376,1,650,1105,189,1392,3905,1249,2703,1601,3798,126,111,1,159,12,3,10,37,2,6,13,13,7,4,11,12,15,2,7,7,15,11,11,15,37,41,53,12,22,34,44,28,46,26,37,52,15,29,52,61,15,20,1,49,29,61,30,14,1,52,18,23,6,26,42,1,28,21,30,17,9,52,58,28,9,1,52,29,4,50,56,55,15,62,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00377,0,1991,2482,898,1697,3087,2389,763,857,757,80,148,1,13,1,9,12,164,104,15,7,11,10,9,6,15,6,8,11,12,10,13,0,11,9,60,35,31,59,6,25,17,44,63,50,35,23,3,13,30,25,10,20,13,0,49,43,48,37,21,39,39,16,58,40,39,36,7,3,29,0,52,10,54,48,40,43,29,51,29,59,45,35,60,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00378,0,3744,2683,418,2912,2259,2470,3263,3766,421,8,13,2,62,10,14,6,72,243,10,10,11,5,9,8,7,4,4,0,6,8,6,11,9,17,26,15,23,59,30,34,45,26,24,39,30,33,20,27,31,38,35,7,32,38,64,59,21,51,50,19,31,19,21,58,57,14,42,12,59,19,21,44,36,44,43,2,41,37,40,14,13,30,20,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00379,0,1053,4021,1076,332,3457,3540,1275,3086,3693,175,112,2,100,5,10,14,203,107,9,11,7,10,5,6,6,1,6,8,9,7,6,7,11,3,18,21,59,32,26,47,59,1,18,30,56,19,12,33,28,4,56,41,5,47,19,56,28,38,48,6,56,51,63,43,43,10,38,7,22,45,30,25,35,59,0,62,38,45,55,27,44,34,16,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00380,0,2166,2843,2567,1008,3598,2539,3180,269,2044,116,203,2,80,6,2,7,49,183,7,2,1,15,8,1,9,2,13,14,9,9,10,10,6,62,48,12,50,9,63,62,54,1,16,16,11,38,16,44,52,11,8,1,46,8,32,18,44,61,9,54,59,60,48,16,62,18,19,15,40,60,34,64,60,9,47,21,7,12,44,19,41,4,23,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00381,0,435,3906,706,738,1052,218,584,2355,2973,101,223,0,139,11,2,11,138,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00382,0,1145,969,3393,1538,2750,2290,1054,2645,3725,177,217,2,47,8,9,3,104,136,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00383,0,1386,1241,2789,1035,2323,188,3326,3105,4004,2,160,1,204,10,8,14,135,164,12,11,2,8,13,15,10,14,13,9,3,10,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00384,1,2754,1323,4010,960,1442,444,390,121,2731,103,98,1,71,2,1,15,144,247,14,9,14,8,6,12,3,14,1,13,0,15,13,5,4,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00385,1,2080,3281,688,1968,687,420,3557,190,3842,211,147,1,250,10,2,9,139,149,13,0,9,3,11,8,0,3,15,8,7,6,12,3,10,56,28,25,6,49,48,21,32,24,35,43,38,30,59,38,51,61,17,61,1,20,61,47,23,0,50,21,20,21,31,0,10,13,13,47,26,39,7,32,35,18,31,1,1,51,5,43,48,4,8,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00386,1,295,1275,1731,3156,3132,3877,1765,3764,3814,201,88,2,192,5,13,10,64,62,4,14,14,15,12,14,15,9,15,13,1,3,12,14,15,1,38,63,42,60,34,1,37,27,0,12,55,5,30,31,1,20,1,24,10,28,19,0,44,53,12,1,43,62,43,50,64,59,60,24,52,25,22,43,5,10,52,25,27,44,7,7,52,41,7,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00387,0,3865,3315,343,3268,3129,3563,1680,2790,757,29,26,1,88,11,6,6,159,251,8,4,8,0,4,6,1,15,2,1,5,8,13,3,8,48,39,59,36,5,13,31,19,42,44,21,19,0,42,47,50,41,43,47,36,11,53,35,7,36,38,61,6,58,25,43,48,20,40,28,28,3,20,57,39,12,53,54,5,22,38,10,55,23,23,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00388,0,3042,3965,4020,1521,3121,2806,3039,655,715,51,9,2,84,5,1,9,133,220,12,9,12,4,11,2,7,7,6,11,13,2,7,1,15,6,42,17,11,46,12,10,6,51,43,45,52,45,41,0,13,13,26,39,44,4,50,0,56,24,7,64,56,55,11,58,21,11,22,49,50,49,10,0,14,19,29,45,52,62,4,33,40,35,48,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00389,0,2387,3040,1441,1246,1583,1298,4012,475,503,237,128,0,252,11,9,13,248,81,14,4,11,7,15,9,15,0,4,5,12,13,1,11,0,38,59,4,58,44,34,24,24,63,19,44,21,3,25,25,24,46,42,54,55,1,55,10,14,26,15,55,56,6,2,18,64,17,19,60,20,10,48,7,59,42,44,2,57,61,24,63,10,32,30,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00390,1,2381,2335,1427,3772,3532,951,2123,3695,211,176,179,0,81,2,4,6,214,14,13,14,1,9,5,5,11,8,8,3,1,2,0,14,7,20,8,10,52,58,3,30,47,50,30,2,25,63,31,59,15,27,46,40,29,29,45,9,22,52,64,43,42,64,1,42,28,43,37,21,32,47,44,61,57,53,49,29,34,16,5,1,45,51,41,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00391,0,1011,2584,2955,3682,674,2484,707,3910,3787,172,230,1,153,9,6,10,24,251,3,6,6,4,8,15,11,8,1,10,11,4,12,14,0,14,34,18,43,14,16,64,37,44,23,56,44,60,16,24,52,63,27,3,27,13,3,5,24,32,15,24,48,10,1,15,49,22,19,14,31,40,21,17,23,48,56,37,25,48,51,44,62,54,58,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00392,0,1933,290,1128,1677,1682,174,2997,3522,2174,87,17,2,219,5,1,1,57,39,9,5,14,13,11,5,13,13,12,3,3,14,15,11,0,39,20,60,31,7,36,6,28,30,16,64,20,0,16,6,44,40,33,48,13,50,25,16,27,22,52,19,51,8,46,2,21,58,5,60,8,49,23,22,44,3,40,57,19,41,32,59,55,14,2,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00393,0,1282,2432,138,1723,3460,3068,2824,1688,3014,152,45,0,144,2,15,11,139,218,1,8,9,12,12,8,11,6,10,11,0,7,8,13,13,43,14,28,62,10,51,13,7,18,44,56,41,9,5,28,15,12,50,52,18,7,43,47,21,19,32,24,29,47,46,36,56,60,4,2,29,10,21,57,18,61,13,41,4,33,13,58,17,35,42,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00394,1,1315,14,457,231,2668,807,636,2652,1444,241,101,2,137,11,8,13,119,252,9,4,5,8,6,13,15,5,4,15,12,0,11,10,6,15,36,15,34,50,8,59,15,51,22,19,51,63,2,23,46,15,17,18,33,60,45,61,7,6,56,54,31,29,31,54,23,9,30,62,61,43,0,0,57,44,40,40,15,24,4,50,40,63,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00395,1,4029,2052,73,4090,1937,653,3689,740,3507,34,196,0,114,6,14,5,98,179,9,1,15,0,11,1,14,10,1,5,9,5,6,6,9,26,49,49,47,54,34,47,30,60,34,8,49,48,36,5,46,21,43,19,5,29,63,43,36,35,29,29,40,38,3,60,57,56,34,55,15,2,39,11,41,64,45,28,0,24,18,23,55,36,61,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00396,0,168,98,2566,2316,3858,959,2566,1545,2091,219,67,2,84,11,12,4,202,45,11,14,7,0,15,12,9,15,15,13,9,4,14,13,5,18,30,46,57,40,55,53,59,48,24,61,39,17,5,49,21,27,32,23,25,59,1,15,25,11,63,49,43,59,20,13,6,0,32,15,40,48,45,24,0,5,52,34,64,13,14,27,49,24,26,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00397,0,4041,3592,3332,3858,610,3592,1495,1414,2304,111,241,2,243,6,5,14,129,104,8,0,5,8,10,4,4,14,2,9,13,8,13,2,13,16,53,39,50,11,48,63,8,40,27,10,38,60,10,18,9,29,36,24,51,51,1,55,58,28,51,14,21,35,45,0,30,15,47,15,17,36,48,30,64,5,43,17,63,53,25,44,39,53,16,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00398,0,3415,2975,1545,3371,2631,2928,521,457,2387,48,91,2,17,11,14,7,236,63,1,0,2,10,13,14,15,3,6,6,4,2,2,12,4,40,54,15,10,49,63,9,51,42,53,44,9,14,41,57,59,34,52,57,43,40,56,30,32,33,14,42,10,41,37,54,52,41,54,9,16,26,1,10,30,0,37,46,28,38,7,14,36,29,42,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00399,1,2996,1732,2460,3662,1832,1300,1920,3418,3958,13,171,2,163,15,6,10,140,99,10,6,11,11,8,0,7,15,0,11,14,2,8,14,2,31,15,48,60,28,23,0,1,19,26,18,8,22,52,13,24,6,32,45,6,50,28,38,64,6,28,53,1,27,61,4,47,34,26,5,27,24,63,16,60,20,21,10,34,63,21,63,49,9,35,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00400,0,1272,1631,3065,3291,1775,791,1298,1255,2903,12,118,1,250,7,3,15,240,250,9,0,15,15,3,14,12,7,4,7,14,3,10,14,12,0,4,2,56,12,30,56,47,46,9,48,52,55,49,18,26,38,30,0,51,35,37,12,3,42,43,31,44,44,35,11,57,52,17,29,47,0,4,21,50,32,17,22,55,55,6,54,61,20,6,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
